timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1488729293780,22,4 /addressbookv4.1.4/,200,OK,Thread Group 2 - delete address book entry 2-48,text,true,,5635,425,54,68,22,0,0
1488729292779,22,Home page 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-48,,true,,5635,425,54,68,22,1002,0
1488729293929,19,5 /addressbookv4.1.4/edit.php,200,OK,Thread Group 2 - delete address book entry 2-24,text,true,,3399,422,55,70,19,0,0
1488729292928,19,Add or edit address book 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-24,,true,,3399,422,55,70,19,1002,0
1488729293941,24,4 /addressbookv4.1.4/,200,OK,Thread Group 2 - delete address book entry 2-49,text,true,,5635,425,55,70,24,0,0
1488729292940,24,Home page 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-49,,true,,5635,425,55,70,24,1002,0
1488729294066,20,2 /addressbookv4.1.4/edit.php,200,OK,Thread Group - create address book entry 1-12,text,true,,3383,479,15,71,20,0,0
1488729293065,20,Address book page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group - create address book entry 1-12,,true,,3383,479,15,71,20,1001,0
1488729294090,18,5 /addressbookv4.1.4/edit.php,200,OK,Thread Group 2 - delete address book entry 2-25,text,true,,3400,422,56,71,18,0,0
1488729293089,18,Add or edit address book 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-25,,true,,3400,422,56,71,18,1001,0
1488729294103,22,4 /addressbookv4.1.4/,200,OK,Thread Group 2 - delete address book entry 2-50,text,true,,5635,425,56,71,22,0,0
1488729293102,22,Home page 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-50,,true,,5635,425,56,71,22,1002,0
1488729294209,68,3 /addressbookv4.1.4/edit.php,200,OK,Thread Group - create address book entry 1-1,text,true,,2649,905,15,72,68,0,1
1488729290209,68,Add or edit address book,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group - create address book entry 1-1,,true,,2649,905,15,72,68,4001,1
1488729294253,39,5 /addressbookv4.1.4/edit.php,200,OK,Thread Group 2 - delete address book entry 2-26,text,true,,3403,422,57,72,39,0,0
1488729293252,39,Add or edit address book 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-26,,true,,3403,422,57,72,39,1002,0
1488729294264,40,4 /addressbookv4.1.4/,200,OK,Thread Group 2 - delete address book entry 2-51,text,true,,5692,425,57,72,40,0,1
1488729293263,40,Home page 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-51,,true,,5692,425,57,72,40,1002,1
1488729294312,4,1 /addressbookv4.1.4/,200,OK,Thread Group - create address book entry 1-14,text,true,,7511,824,15,72,2,0,1
1488729293311,4,Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group - create address book entry 1-14,,true,,7511,824,15,72,2,1001,1
1488729294236,96,6 /addressbookv4.1.4/delete.php,200,OK,Thread Group 2 - delete address book entry 2-1,text,true,,2654,451,57,72,96,0,0
1488729293235,96,Delete a random address,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-1,,true,,2654,451,57,72,96,1001,0
1488729294413,18,5 /addressbookv4.1.4/edit.php,200,OK,Thread Group 2 - delete address book entry 2-27,text,true,,3398,422,58,73,18,0,1
1488729293412,18,Add or edit address book 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-27,,true,,3398,422,58,73,18,1001,1
1488729294425,23,4 /addressbookv4.1.4/,200,OK,Thread Group 2 - delete address book entry 2-52,text,true,,5576,425,58,73,23,0,1
1488729293424,23,Home page 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-52,,true,,5576,425,58,73,23,1002,1
1488729294396,56,6 /addressbookv4.1.4/delete.php,200,OK,Thread Group 2 - delete address book entry 2-2,text,true,,2655,451,58,73,56,0,1
1488729293395,56,Delete a random address,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-2,,true,,2655,451,58,73,56,1001,1
1488729294573,20,5 /addressbookv4.1.4/edit.php,200,OK,Thread Group 2 - delete address book entry 2-28,text,true,,3348,422,59,75,20,0,1
1488729293573,20,Add or edit address book 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-28,,true,,3348,422,59,75,20,1001,1
1488729294554,47,6 /addressbookv4.1.4/delete.php,200,OK,Thread Group 2 - delete address book entry 2-3,text,true,,2654,451,59,75,47,0,1
1488729293554,47,Delete a random address,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-3,,true,,2654,451,59,75,47,1001,1
1488729294588,23,4 /addressbookv4.1.4/,200,OK,Thread Group 2 - delete address book entry 2-53,text,true,,5524,425,59,75,22,0,1
1488729293588,23,Home page 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-53,,true,,5524,425,59,75,22,1001,1
1488729294690,23,2 /addressbookv4.1.4/edit.php,200,OK,Thread Group - create address book entry 1-13,text,true,,3383,479,16,75,23,0,0
1488729293690,23,Address book page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group - create address book entry 1-13,,true,,3383,479,16,75,23,1000,0
1488729294737,33,5 /addressbookv4.1.4/edit.php,200,OK,Thread Group 2 - delete address book entry 2-29,text,true,,3400,422,60,76,33,0,1
1488729293737,33,Add or edit address book 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-29,,true,,3400,422,60,76,33,1000,1
1488729294749,23,4 /addressbookv4.1.4/,200,OK,Thread Group 2 - delete address book entry 2-54,text,true,,5524,425,60,76,23,0,1
1488729293749,23,Home page 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-54,,true,,5524,425,60,76,23,1001,1
1488729294717,85,6 /addressbookv4.1.4/delete.php,200,OK,Thread Group 2 - delete address book entry 2-4,text,true,,2654,451,60,76,85,0,1
1488729293717,85,Delete a random address,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-4,,true,,2654,451,60,76,85,1000,1
1488729294833,69,3 /addressbookv4.1.4/edit.php,200,OK,Thread Group - create address book entry 1-2,text,true,,2649,906,16,77,69,0,1
1488729290834,69,Add or edit address book,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group - create address book entry 1-2,,true,,2649,906,16,77,69,4000,1
1488729294897,19,5 /addressbookv4.1.4/edit.php,200,OK,Thread Group 2 - delete address book entry 2-30,text,true,,3348,422,61,77,19,0,1
1488729293897,19,Add or edit address book 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-30,,true,,3348,422,61,77,19,1001,1
1488729294876,56,6 /addressbookv4.1.4/delete.php,200,OK,Thread Group 2 - delete address book entry 2-5,text,true,,2654,451,61,77,56,0,1
1488729293876,56,Delete a random address,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-5,,true,,2654,451,61,77,56,1000,1
1488729294910,22,4 /addressbookv4.1.4/,200,OK,Thread Group 2 - delete address book entry 2-55,text,true,,5474,425,61,77,22,0,1
1488729293910,22,Home page 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-55,,true,,5474,425,61,77,22,1001,1
1488729294937,3,1 /addressbookv4.1.4/,200,OK,Thread Group - create address book entry 1-15,text,true,,7511,824,16,77,2,0,1
1488729293937,3,Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group - create address book entry 1-15,,true,,7511,824,16,77,2,1001,1
1488729295058,18,5 /addressbookv4.1.4/edit.php,200,OK,Thread Group 2 - delete address book entry 2-31,text,true,,3400,422,62,78,18,0,1
1488729294058,18,Add or edit address book 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-31,,true,,3400,422,62,78,18,1001,1
1488729295041,44,6 /addressbookv4.1.4/delete.php,200,OK,Thread Group 2 - delete address book entry 2-6,text,true,,2654,451,62,78,44,0,1
1488729294041,44,Delete a random address,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-6,,true,,2654,451,62,78,44,1000,1
1488729295072,23,4 /addressbookv4.1.4/,200,OK,Thread Group 2 - delete address book entry 2-56,text,true,,5419,425,62,78,23,0,0
1488729294071,23,Home page 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-56,,true,,5419,425,62,78,23,1002,0
1488729295222,17,5 /addressbookv4.1.4/edit.php,200,OK,Thread Group 2 - delete address book entry 2-32,text,true,,3399,422,62,78,17,0,0
1488729294221,17,Add or edit address book 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-32,,true,,3399,422,62,78,17,1002,0
1488729295201,47,6 /addressbookv4.1.4/delete.php,200,OK,Thread Group 2 - delete address book entry 2-7,text,true,,2655,451,62,78,47,0,0
1488729294200,47,Delete a random address,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-7,,true,,2655,451,62,78,47,1001,0
1488729295233,21,4 /addressbookv4.1.4/,200,OK,Thread Group 2 - delete address book entry 2-57,text,true,,5367,425,62,78,21,0,0
1488729294232,21,Home page 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-57,,true,,5367,425,62,78,21,1002,0
1488729295317,19,2 /addressbookv4.1.4/edit.php,200,OK,Thread Group - create address book entry 1-14,text,true,,3383,479,16,78,19,0,0
1488729294316,19,Address book page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group - create address book entry 1-14,,true,,3383,479,16,78,19,1001,0
1488729295383,18,5 /addressbookv4.1.4/edit.php,200,OK,Thread Group 2 - delete address book entry 2-33,text,true,,3400,422,62,78,18,0,0
1488729294382,18,Add or edit address book 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-33,,true,,3400,422,62,78,18,1001,0
1488729295368,42,6 /addressbookv4.1.4/delete.php,200,OK,Thread Group 2 - delete address book entry 2-8,text,true,,2654,451,62,78,42,0,0
1488729294367,42,Delete a random address,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-8,,true,,2654,451,62,78,42,1001,0
1488729295394,21,4 /addressbookv4.1.4/,200,OK,Thread Group 2 - delete address book entry 2-58,text,true,,5303,425,62,78,21,0,0
1488729294393,21,Home page 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-58,,true,,5303,425,62,78,21,1002,0
1488729295457,59,3 /addressbookv4.1.4/edit.php,200,OK,Thread Group - create address book entry 1-3,text,true,,2649,907,16,78,59,0,1
1488729291457,59,Add or edit address book,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group - create address book entry 1-3,,true,,2649,907,16,78,59,4002,1
1488729295543,16,5 /addressbookv4.1.4/edit.php,200,OK,Thread Group 2 - delete address book entry 2-34,text,true,,3398,422,62,78,16,0,1
1488729294542,16,Add or edit address book 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-34,,true,,3398,422,62,78,16,1001,1
1488729295567,3,1 /addressbookv4.1.4/,200,OK,Thread Group - create address book entry 1-16,text,true,,7511,824,16,78,1,0,0
1488729294566,3,Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group - create address book entry 1-16,,true,,7511,824,16,78,1,1001,0
1488729295556,21,4 /addressbookv4.1.4/,200,OK,Thread Group 2 - delete address book entry 2-59,text,true,,5303,425,62,78,21,0,0
1488729294555,21,Home page 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-59,,true,,5303,425,62,78,21,1002,0
1488729295526,134,6 /addressbookv4.1.4/delete.php,200,OK,Thread Group 2 - delete address book entry 2-9,text,true,,2654,451,62,78,133,0,0
1488729294525,134,Delete a random address,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-9,,true,,2654,451,62,78,133,1001,0
1488729295694,15,6 /addressbookv4.1.4/delete.php,200,OK,Thread Group 2 - delete address book entry 2-10,text,true,,2662,451,62,78,15,0,0
1488729294693,15,Delete a random address,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-10,,true,,2662,451,62,78,15,1001,0
1488729295705,17,5 /addressbookv4.1.4/edit.php,200,OK,Thread Group 2 - delete address book entry 2-35,text,true,,3348,422,62,78,17,0,0
1488729294704,17,Add or edit address book 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-35,,true,,3348,422,62,78,17,1001,0
1488729295718,22,4 /addressbookv4.1.4/,200,OK,Thread Group 2 - delete address book entry 2-60,text,true,,5303,425,62,78,22,0,1
1488729294717,22,Home page 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-60,,true,,5303,425,62,78,22,1002,1
1488729295865,18,5 /addressbookv4.1.4/edit.php,200,OK,Thread Group 2 - delete address book entry 2-36,text,true,,3403,422,62,78,18,0,1
1488729294864,18,Add or edit address book 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-36,,true,,3403,422,62,78,18,1002,1
1488729295879,22,4 /addressbookv4.1.4/,200,OK,Thread Group 2 - delete address book entry 2-61,text,true,,5250,425,62,78,22,0,1
1488729294879,22,Home page 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-61,,true,,5250,425,62,78,22,1001,1
1488729295847,102,6 /addressbookv4.1.4/delete.php,200,OK,Thread Group 2 - delete address book entry 2-11,text,true,,2654,451,62,78,102,0,1
1488729294846,102,Delete a random address,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-11,,true,,2654,451,62,78,102,1001,1
1488729295941,19,2 /addressbookv4.1.4/edit.php,200,OK,Thread Group - create address book entry 1-15,text,true,,3383,479,16,78,18,0,0
1488729294941,19,Address book page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group - create address book entry 1-15,,true,,3383,479,16,78,18,1000,0
